VMV_CODE,VARIABLE_CODE,VARIABLE,VARIABLE_FR,VARIABLE_TYPE,VARIABLE_TYPE_FR,UNIT_UNITÉ,UNIT_NAME,UNITÉ_NOM,METHOD_CODE,METHOD_TITLE,MÉTHODE_TITRE
"59974","5052","GEOMEAN DATE","DATE SELON LA MOYENNE GÉOMMÉTRIQUE","TIME","TEMPOREL","YYYY","GREGORIAN YEAR","ANNÉE GRÉGORIENNE","4271","SEDIMENT CORES DATATION USING SEDIMENTATION RATES CALCULATED BY THE 137CS AND 210PB (CRS) METHODS",""
"97001","493","WATER DEPTH","PROFONDEUR EAU","PHYSICAL","PHYSIQUE","M","METER","MÈTRE","2176","DEPTH OF WATER AT TIME OF SAMPLING",""
"97959","3485","CHLORIDE TOTAL","CHLORURES TOTAUX","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","1922","IONS BY ION CHROMATOGRAPHY, UNFILTERED SAMPLE","IONS PAR CHROMATOGRAPHIE IONIQUE, ÉCHANTILLON NON-FILTRÉ"
"97960","3486","SULPHATE TOTAL","SULFATES TOTAUX","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","1922","IONS BY ION CHROMATOGRAPHY, UNFILTERED SAMPLE","IONS PAR CHROMATOGRAPHIE IONIQUE, ÉCHANTILLON NON-FILTRÉ"
"100300","475","CARBON DISSOLVED INORGANIC","CARBONE INORGANIQUE DISSOUS","CARBON","CARBONE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","2658","INORGANIC CARBON DETERMINED BY INFRARED ANALYSIS.","CARBONE INORGANIQUE DÉTERMINÉ PAR ANALYSE INFRAROUGE"
"100304","2652","NITRITE AND NITRATE FILTERED","NITRITES ET NITRATES FILTRÉS","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","2671","FILTERED NITRATE AND NITRITE BY COLOURIMETRY ON TRAACS 800 AUTOANALYSER","NITRITES ET NITRATES FILTRÉS PAR COLORIMÉTRIE SUR AUTOANALYSEUR TRAACS 800"
"100305","2653","NITRITE AND NITRATE UNFILTERED","NITRITES ET NITRATES NON FILTRÉS","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","2669","UNFILTERED NITRATE AND NITRITE DETERMINED BY COLOURIMETRY ON TRAACS 800 AUTOANALYSER","NITRITES ET NITRATES NON-FILTRÉS DÉTERMINÉS PAR COLORIMÉTRIE SUR AUTO-ANALYSEUR TRAACS 800"
"100306","2654","AMMONIA FILTERED","AZOTE AMMONIACAL FILTRÉ","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","2672","FILTERED AMMONIA BY COLOURIMETRY ON TRACCS 800 AUTOANALYSER","AZOTE AMMONIACAL FILTRÉ PAR COLORIMÉTRIE SUR AUTOANALYSEUR TRAACS 800"
"100307","2655","AMMONIA UNFILTERED","AZOTE AMMONIACAL NON FILTRÉ","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","2670","UNFILTERED AMMONIA DETERMINED BY COLOURIMETRY ON TRAACS 800 AUTOANALYSER","AZOTE AMMONIACAL NON-FILTRÉ DÉTERMINÉ PAR COLORIMÉTRIE SUR AUTO-ANALYSEUR TRAACS 800"
"101946","2768","POTASSIUM UNFILTERED","POTASSIUM NON FILTRÉ","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","2855","ANALYSIS OF POTASSIUM AND SODIUM IN UNFILTERED SAMPLES BY AAS","ANALYSE DU POTASSIUM ET DU SODIUM DANS DES ÉCHANTILLONS NON-FILTRÉS PAR AAS"
"101947","2769","SODIUM UNFILTERED","SODIUM NON FILTRÉ","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","2855","ANALYSIS OF POTASSIUM AND SODIUM IN UNFILTERED SAMPLES BY AAS","ANALYSE DU POTASSIUM ET DU SODIUM DANS DES ÉCHANTILLONS NON-FILTRÉS PAR AAS"
"103187","3100","ARSENIC TOTAL RECOVERABLE","ARSENIC RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103188","3101","BERYLLIUM TOTAL RECOVERABLE","BÉRYLLIUM RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103189","3102","BISMUTH TOTAL RECOVERABLE","BISMUTH RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103190","413","CADMIUM TOTAL RECOVERABLE","CADMIUM RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103191","457","COBALT TOTAL RECOVERABLE","COBALT RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103192","3103","GALLIUM TOTAL RECOVERABLE","GALLIUM RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103193","3104","LANTHANUM TOTAL RECOVERABLE","LANTHANE RÉCUPÉRABLE TOTAL","RARE EARTH","TERRES RARES","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103194","3105","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103195","3106","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103196","611","NICKEL TOTAL RECOVERABLE","NICKEL RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103197","684","LEAD TOTAL RECOVERABLE","PLOMB RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103198","3107","RUBIDIUM TOTAL RECOVERABLE","RUBIDIUM RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103199","3108","ANTIMONY TOTAL RECOVERABLE","ANTIMOINE RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103200","3109","THALLIUM TOTAL RECOVERABLE","THALLIUM RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103201","3110","URANIUM TOTAL RECOVERABLE","URANIUM RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103202","374","ALUMINUM TOTAL RECOVERABLE","ALUMINIUM TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103203","389","BARIUM TOTAL RECOVERABLE","BARYUM TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103204","465","CHROMIUM TOTAL RECOVERABLE","CHROME RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103206","3111","IRON TOTAL RECOVERABLE","FER RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103207","3112","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103208","3113","PHOSPHORUS TOTAL RECOVERABLE","PHOSPHORE RÉCUPÉRABLE TOTAL","PHOSPHORUS","PHOSPHORE","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103209","3114","STRONTIUM TOTAL RECOVERABLE","STRONTIUM RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103210","879","VANADIUM TOTAL RECOVERABLE","VANADIUM RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103211","891","ZINC TOTAL RECOVERABLE","ZINC RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103212","3115","CALCIUM TOTAL RECOVERABLE","CALCIUM RÉCUPÉRABLE TOTAL","MAJOR IONS","IONS MAJEURS","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103213","3116","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","MAJOR IONS","IONS MAJEURS","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103214","3117","SODIUM TOTAL RECOVERABLE","SODIUM RÉCUPÉRABLE TOTAL","MAJOR IONS","IONS MAJEURS","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103215","3118","POTASSIUM TOTAL RECOVERABLE","POTASSIUM RÉCUPÉRABLE TOTAL","MAJOR IONS","IONS MAJEURS","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103216","549","MERCURY TOTAL","MERCURE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","2937","TOTAL RECOVERABLE METALS ARE DETERMINED IN HOMOGENIZED SEDIMENT SAMPLES BY INDUCTIVELY COUPLED PLASMA-OPTICAL EMISSION SPECTROMETRY (ICP-OES) AND INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY (ICP-MS).",""
"103727","3338","CERIUM TOTAL RECOVERABLE","CÉRIUM TOTAL RÉCUPÉRABLE","RARE EARTH","TERRES RARES","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"103728","3339","CESIUM TOTAL RECOVERABLE","CÉSIUM TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"103729","3340","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"103730","3341","PLATINUM TOTAL RECOVERABLE","PLATINE TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"103731","3342","SELENIUM TOTAL RECOVERABLE","SÉLÉNIUM TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"103733","3344","TUNGSTEN TOTAL RECOVERABLE","TUNGSTÈNE TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"103735","3346","YTTRIUM TOTAL RECOVERABLE","YTTRIUM TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"103736","3347","GOLD TOTAL RECOVERABLE","OR TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"103738","3349","PALLADIUM TOTAL RECOVERABLE","PALLADIUM TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"103739","3350","RHODIUM TOTAL RECOVERABLE","RHODIUM TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"103740","471","COPPER TOTAL RECOVERABLE","CUIVRE RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"103744","3353","SULPHUR TOTAL RECOVERABLE","SOUFRE TOTAL RÉCUPÉRABLE","SULPHUR","SOUFRE","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3008","TOTAL RECOVERABLE METALS IN SEDIMENTS ARE ANALYZED BY INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROSCOPY (ICP-OES).","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT ANALYSÉS PAR SPECTROMÉTRIE D'ÉMISSION À PLASMA INDUIT PAR HAUTE FRÉQUENCE (ICP-OES)."
"108263","3337","SILVER TOTAL RECOVERABLE","ARGENT TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3559","TOTAL RECOVERABLE METALS IN SEDIMENT ARE DETERMINED BY AQUA-REGIA AND HOT BLOCK DIGESTION.","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT DÉTERMINÉS À L’AIDE D’EAU RÉGALE ET D’UNE DIGESTION AVEC BLOC CHAUFFANT."
"108264","374","ALUMINUM TOTAL RECOVERABLE","ALUMINIUM TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3559","TOTAL RECOVERABLE METALS IN SEDIMENT ARE DETERMINED BY AQUA-REGIA AND HOT BLOCK DIGESTION.","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT DÉTERMINÉS À L’AIDE D’EAU RÉGALE ET D’UNE DIGESTION AVEC BLOC CHAUFFANT."
"108265","3100","ARSENIC TOTAL RECOVERABLE","ARSENIC RÉCUPÉRABLE TOTAL","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3559","TOTAL RECOVERABLE METALS IN SEDIMENT ARE DETERMINED BY AQUA-REGIA AND HOT BLOCK DIGESTION.","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT DÉTERMINÉS À L’AIDE D’EAU RÉGALE ET D’UNE DIGESTION AVEC BLOC CHAUFFANT."
"108267","3351","BORON TOTAL RECOVERABLE","BORE TOTAL RÉCUPÉRABLE","METAL","MÉTAUX","µG/G","MICROGRAM PER GRAM","MICROGRAMME PAR GRAMME","3559","TOTAL RECOVERABLE METALS IN SEDIMENT ARE DETERMINED BY AQUA-REGIA AND HOT BLOCK DIGESTION.","LES MÉTAUX RÉCUPÉRABLES TOTAUX DANS LES SÉDIMENTS SONT DÉTERMINÉS À L’AIDE D’EAU RÉGALE ET D’UNE DIGESTION AVEC BLOC CHAUFFANT."
